"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,10,3,848,854,-6,1216,1213,3,"B6",15,"N508JB","JFK","SFO",353,2586,8,54,2013-10-03 08:00:00
2013,10,3,926,825,61,1254,1148,66,"UA",397,"N518UA","JFK","SFO",359,2586,8,25,2013-10-03 08:00:00
2013,10,3,1021,1025,-4,1429,1340,49,"UA",642,"N512UA","JFK","SFO",356,2586,10,25,2013-10-03 10:00:00
2013,10,3,1028,1030,-2,1353,1335,18,"AA",179,"N320AA","JFK","SFO",357,2586,10,30,2013-10-03 10:00:00
2013,10,3,1037,1030,7,1356,1350,6,"VX",23,"N639VA","JFK","SFO",356,2586,10,30,2013-10-03 10:00:00
2013,10,3,1528,1530,-2,1857,1854,3,"UA",257,"N595UA","JFK","SFO",352,2586,15,30,2013-10-03 15:00:00
2013,10,3,1800,1700,60,2112,2017,55,"UA",512,"N590UA","JFK","SFO",351,2586,17,0,2013-10-03 17:00:00
2013,10,3,1844,1845,-1,2214,2210,4,"AA",177,"N327AA","JFK","SFO",358,2586,18,45,2013-10-03 18:00:00
2013,10,3,2021,2025,-4,2356,2350,6,"B6",915,"N708JB","JFK","SFO",362,2586,20,25,2013-10-03 20:00:00
2013,10,4,752,745,7,1102,1100,2,"AA",59,"N365AA","JFK","SFO",344,2586,7,45,2013-10-04 07:00:00
2013,10,4,917,854,23,1239,1213,26,"B6",15,"N809JB","JFK","SFO",350,2586,8,54,2013-10-04 08:00:00
2013,10,4,1028,1030,-2,1347,1335,12,"AA",179,"N327AA","JFK","SFO",353,2586,10,30,2013-10-04 10:00:00
2013,10,4,1257,1300,-3,1624,1622,2,"DL",432,"N718TW","JFK","SFO",360,2586,13,0,2013-10-04 13:00:00
2013,10,4,1527,1530,-3,1847,1845,2,"AA",85,"N396AA","JFK","SFO",346,2586,15,30,2013-10-04 15:00:00
2013,10,4,1636,1630,6,2009,2000,9,"VX",27,"N847VA","JFK","SFO",347,2586,16,30,2013-10-04 16:00:00
2013,10,4,1649,1645,4,2016,2015,1,"B6",415,"N775JB","JFK","SFO",352,2586,16,45,2013-10-04 16:00:00
2013,10,4,1855,1850,5,2238,2220,18,"VX",29,"N627VA","JFK","SFO",351,2586,18,50,2013-10-04 18:00:00
2013,10,4,1900,1900,0,2248,2235,13,"DL",435,"N723TW","JFK","SFO",355,2586,19,0,2013-10-04 19:00:00
2013,10,4,2053,2025,28,2,2350,12,"B6",915,"N594JB","JFK","SFO",341,2586,20,25,2013-10-04 20:00:00
2013,10,5,1531,1530,1,1848,1845,3,"AA",85,"N391AA","JFK","SFO",335,2586,15,30,2013-10-05 15:00:00
2013,10,5,1625,1630,-5,2008,2006,2,"DL",141,"N723TW","JFK","SFO",365,2586,16,30,2013-10-05 16:00:00
2013,10,5,1651,1645,6,2017,2015,2,"B6",415,"N637JB","JFK","SFO",359,2586,16,45,2013-10-05 16:00:00
2013,10,5,1719,1630,49,2023,2000,23,"VX",27,"N849VA","JFK","SFO",349,2586,16,30,2013-10-05 16:00:00
2013,10,5,1908,1850,18,2239,2225,14,"DL",435,"N722TW","JFK","SFO",349,2586,18,50,2013-10-05 18:00:00
2013,10,5,2057,2025,32,2400,2350,10,"B6",915,"N641JB","JFK","SFO",339,2586,20,25,2013-10-05 20:00:00
2013,10,6,1617,1559,18,1949,1943,6,"DL",141,"N706TW","JFK","SFO",332,2586,15,59,2013-10-06 15:00:00
2013,10,6,1832,1839,-7,2202,2156,6,"UA",389,"N554UA","JFK","SFO",333,2586,18,39,2013-10-06 18:00:00
2013,10,6,1858,1845,13,2232,2210,22,"AA",177,"N5CKAA","JFK","SFO",343,2586,18,45,2013-10-06 18:00:00
2013,10,7,919,854,25,1221,1213,8,"B6",15,"N712JB","JFK","SFO",337,2586,8,54,2013-10-07 08:00:00
2013,10,7,1525,1530,-5,1915,1845,30,"AA",85,"N381AA","JFK","SFO",345,2586,15,30,2013-10-07 15:00:00
2013,10,7,1644,1645,-1,2016,2015,1,"B6",415,"N805JB","JFK","SFO",349,2586,16,45,2013-10-07 16:00:00
2013,10,7,1721,1630,51,2034,2010,24,"VX",27,"N854VA","JFK","SFO",340,2586,16,30,2013-10-07 16:00:00
2013,10,7,1744,1530,134,2111,1854,137,"UA",257,"N598UA","JFK","SFO",342,2586,15,30,2013-10-07 15:00:00
2013,10,7,1858,1830,28,2214,2157,17,"UA",389,"N512UA","JFK","SFO",354,2586,18,30,2013-10-07 18:00:00
2013,10,7,1915,1845,30,2219,2210,9,"AA",177,"N324AA","JFK","SFO",340,2586,18,45,2013-10-07 18:00:00
2013,10,7,2034,1850,104,2328,2225,63,"VX",29,"N638VA","JFK","SFO",336,2586,18,50,2013-10-07 18:00:00
2013,10,8,654,700,-6,1026,1025,1,"DL",269,"N710TW","JFK","SFO",347,2586,7,0,2013-10-08 07:00:00
2013,10,8,815,700,75,1107,1020,47,"UA",821,"N555UA","JFK","SFO",336,2586,7,0,2013-10-08 07:00:00
2013,10,8,1532,1530,2,1852,1845,7,"AA",85,"N347AA","JFK","SFO",339,2586,15,30,2013-10-08 15:00:00
2013,10,8,1710,1700,10,2028,2017,11,"UA",512,"N598UA","JFK","SFO",341,2586,17,0,2013-10-08 17:00:00
2013,10,8,1849,1830,19,2220,2157,23,"UA",389,"N589UA","JFK","SFO",331,2586,18,30,2013-10-08 18:00:00
2013,10,10,648,700,-12,1057,1020,37,"UA",821,"N554UA","JFK","SFO",334,2586,7,0,2013-10-10 07:00:00
2013,10,10,810,745,25,1108,1100,8,"AA",59,"N369AA","JFK","SFO",334,2586,7,45,2013-10-10 07:00:00
2013,10,10,903,825,38,1200,1148,12,"UA",397,"N590UA","JFK","SFO",319,2586,8,25,2013-10-10 08:00:00
2013,10,10,1653,1645,8,2019,2015,4,"B6",415,"N552JB","JFK","SFO",343,2586,16,45,2013-10-10 16:00:00
2013,10,10,1727,1700,27,2026,2017,9,"UA",512,"N502UA","JFK","SFO",335,2586,17,0,2013-10-10 17:00:00
2013,10,10,2045,2025,20,2352,2350,2,"B6",915,"N564JB","JFK","SFO",340,2586,20,25,2013-10-10 20:00:00
2013,10,11,559,600,-1,924,923,1,"UA",303,"N595UA","JFK","SFO",332,2586,6,0,2013-10-11 06:00:00
2013,10,11,1019,1025,-6,1347,1340,7,"UA",642,"N590UA","JFK","SFO",332,2586,10,25,2013-10-11 10:00:00
2013,10,11,1128,1030,58,1441,1335,66,"AA",179,"N329AA","JFK","SFO",344,2586,10,30,2013-10-11 10:00:00
2013,10,11,1155,1200,-5,1532,1515,17,"UA",766,"N512UA","JFK","SFO",343,2586,12,0,2013-10-11 12:00:00
2013,10,11,1420,1300,80,1728,1622,66,"DL",432,"N624AG","JFK","SFO",326,2586,13,0,2013-10-11 13:00:00
2013,10,11,1918,1830,48,2213,2157,16,"UA",389,"N588UA","JFK","SFO",330,2586,18,30,2013-10-11 18:00:00
2013,10,11,1950,1850,60,2306,2225,41,"VX",29,"N637VA","JFK","SFO",340,2586,18,50,2013-10-11 18:00:00
2013,10,12,826,825,1,1152,1148,4,"UA",397,"N597UA","JFK","SFO",348,2586,8,25,2013-10-12 08:00:00
2013,10,12,827,745,42,1155,1100,55,"AA",59,"N360AA","JFK","SFO",354,2586,7,45,2013-10-12 07:00:00
2013,10,12,909,854,15,1311,1213,58,"B6",15,"N827JB","JFK","SFO",385,2586,8,54,2013-10-12 08:00:00
2013,10,12,1032,1030,2,1337,1335,2,"AA",179,"N332AA","JFK","SFO",338,2586,10,30,2013-10-12 10:00:00
2013,10,12,1036,1030,6,1403,1355,8,"VX",23,"N642VA","JFK","SFO",353,2586,10,30,2013-10-12 10:00:00
2013,10,12,1437,1430,7,1756,1751,5,"UA",257,"N510UA","JFK","SFO",352,2586,14,30,2013-10-12 14:00:00
2013,10,12,1527,1530,-3,1905,1845,20,"AA",85,"N346AA","JFK","SFO",347,2586,15,30,2013-10-12 15:00:00
2013,10,12,1732,1704,28,2117,2021,56,"UA",347,"N588UA","JFK","SFO",378,2586,17,4,2013-10-12 17:00:00
2013,10,13,1043,1030,13,1416,1335,41,"AA",179,"N332AA","JFK","SFO",369,2586,10,30,2013-10-13 10:00:00
2013,10,13,1258,1300,-2,1635,1622,13,"DL",432,"N711ZX","JFK","SFO",369,2586,13,0,2013-10-13 13:00:00
2013,10,13,1529,1530,-1,1915,1845,30,"AA",85,"N366AA","JFK","SFO",349,2586,15,30,2013-10-13 15:00:00
2013,10,13,1538,1530,8,1912,1854,18,"UA",257,"N598UA","JFK","SFO",340,2586,15,30,2013-10-13 15:00:00
2013,10,13,1558,1200,238,1927,1515,252,"UA",766,"N595UA","JFK","SFO",337,2586,12,0,2013-10-13 12:00:00
2013,10,13,1641,1645,-4,2027,2015,12,"B6",415,"N703JB","JFK","SFO",353,2586,16,45,2013-10-13 16:00:00
2013,10,13,1710,1700,10,2026,2017,9,"UA",541,"N597UA","JFK","SFO",344,2586,17,0,2013-10-13 17:00:00
2013,10,13,1855,1900,-5,2236,2235,1,"DL",435,"N705TW","JFK","SFO",351,2586,19,0,2013-10-13 19:00:00
2013,10,13,2025,2025,0,2355,2350,5,"B6",915,"N588JB","JFK","SFO",348,2586,20,25,2013-10-13 20:00:00
2013,10,14,725,700,25,1034,1020,14,"UA",821,"N554UA","JFK","SFO",345,2586,7,0,2013-10-14 07:00:00
2013,10,14,746,745,1,1117,1100,17,"AA",59,"N398AA","JFK","SFO",371,2586,7,45,2013-10-14 07:00:00
2013,10,14,945,825,80,1257,1148,69,"UA",397,"N560UA","JFK","SFO",345,2586,8,25,2013-10-14 08:00:00
2013,10,14,1024,1030,-6,1338,1335,3,"AA",179,"N327AA","JFK","SFO",344,2586,10,30,2013-10-14 10:00:00
2013,10,14,1256,1300,-4,1625,1622,3,"DL",432,"N721TW","JFK","SFO",348,2586,13,0,2013-10-14 13:00:00
2013,10,14,1614,1530,44,1919,1845,34,"AA",85,"N355AA","JFK","SFO",339,2586,15,30,2013-10-14 15:00:00
2013,10,15,823,700,83,1133,1025,68,"DL",269,"N710TW","JFK","SFO",341,2586,7,0,2013-10-15 07:00:00
2013,10,15,1017,1025,-8,1349,1340,9,"UA",642,"N590UA","JFK","SFO",331,2586,10,25,2013-10-15 10:00:00
2013,10,15,1532,1530,2,1848,1845,3,"AA",85,"N380AA","JFK","SFO",350,2586,15,30,2013-10-15 15:00:00
2013,10,16,558,600,-2,930,923,7,"UA",303,"N595UA","JFK","SFO",348,2586,6,0,2013-10-16 06:00:00
2013,10,16,848,854,-6,1216,1213,3,"B6",15,"N618JB","JFK","SFO",360,2586,8,54,2013-10-16 08:00:00
2013,10,17,1025,1030,-5,1349,1335,14,"AA",179,"N335AA","JFK","SFO",352,2586,10,30,2013-10-17 10:00:00
2013,10,17,1748,1700,48,2054,2017,37,"UA",512,"N419UA","JFK","SFO",338,2586,17,0,2013-10-17 17:00:00
2013,10,17,2035,2025,10,2400,2350,10,"B6",915,"N746JB","JFK","SFO",348,2586,20,25,2013-10-17 20:00:00
2013,10,18,658,700,-2,1025,1020,5,"UA",821,"N560UA","JFK","SFO",347,2586,7,0,2013-10-18 07:00:00
2013,10,18,1038,1030,8,1342,1335,7,"AA",179,"N328AA","JFK","SFO",345,2586,10,30,2013-10-18 10:00:00
2013,10,18,1154,1200,-6,1529,1515,14,"UA",766,"N589UA","JFK","SFO",358,2586,12,0,2013-10-18 12:00:00
2013,10,18,1529,1530,-1,1859,1854,5,"UA",257,"N518UA","JFK","SFO",350,2586,15,30,2013-10-18 15:00:00
2013,10,18,1633,1530,63,1949,1845,64,"AA",85,"N351AA","JFK","SFO",347,2586,15,30,2013-10-18 15:00:00
2013,10,18,1826,1830,-4,2244,2157,47,"UA",389,"N512UA","JFK","SFO",353,2586,18,30,2013-10-18 18:00:00
2013,10,18,1844,1845,-1,2227,2210,17,"AA",177,"N339AA","JFK","SFO",360,2586,18,45,2013-10-18 18:00:00
2013,10,18,1907,1900,7,2248,2235,13,"DL",435,"N722TW","JFK","SFO",359,2586,19,0,2013-10-18 19:00:00
2013,10,18,2042,2025,17,2359,2350,9,"B6",915,"N637JB","JFK","SFO",354,2586,20,25,2013-10-18 20:00:00
2013,10,19,619,600,19,1010,923,47,"UA",303,"N588UA","JFK","SFO",345,2586,6,0,2013-10-19 06:00:00
2013,10,19,1031,1030,1,1344,1335,9,"AA",179,"N329AA","JFK","SFO",348,2586,10,30,2013-10-19 10:00:00
2013,10,19,1911,1630,161,2219,2006,133,"DL",141,"N722TW","JFK","SFO",327,2586,16,30,2013-10-19 16:00:00
2013,10,20,1027,1030,-3,1349,1335,14,"AA",179,"N336AA","JFK","SFO",353,2586,10,30,2013-10-20 10:00:00
2013,10,20,1044,1030,14,1357,1355,2,"VX",23,"N628VA","JFK","SFO",347,2586,10,30,2013-10-20 10:00:00
2013,10,20,1152,1200,-8,1529,1515,14,"UA",766,"N595UA","JFK","SFO",351,2586,12,0,2013-10-20 12:00:00
2013,10,20,1529,1530,-1,1908,1845,23,"AA",85,"N357AA","JFK","SFO",344,2586,15,30,2013-10-20 15:00:00
2013,10,20,1547,1530,17,1906,1854,12,"UA",257,"N596UA","JFK","SFO",331,2586,15,30,2013-10-20 15:00:00
2013,10,20,1716,1645,31,2025,2015,10,"B6",415,"N633JB","JFK","SFO",339,2586,16,45,2013-10-20 16:00:00
2013,10,20,2132,2025,67,107,2350,77,"B6",915,"N779JB","JFK","SFO",344,2586,20,25,2013-10-20 20:00:00
2013,10,21,1700,1645,15,2017,2015,2,"B6",415,"N784JB","JFK","SFO",346,2586,16,45,2013-10-21 16:00:00
2013,10,21,2050,2025,25,3,2350,13,"B6",915,"N559JB","JFK","SFO",343,2586,20,25,2013-10-21 20:00:00
2013,10,22,549,600,-11,930,923,7,"UA",303,"N589UA","JFK","SFO",364,2586,6,0,2013-10-22 06:00:00
2013,10,22,850,854,-4,1214,1213,1,"B6",15,"N656JB","JFK","SFO",355,2586,8,54,2013-10-22 08:00:00
2013,10,22,1250,1030,140,1558,1335,143,"AA",179,"N335AA","JFK","SFO",335,2586,10,30,2013-10-22 10:00:00
2013,10,22,1257,1300,-3,1634,1622,12,"DL",432,"N722TW","JFK","SFO",347,2586,13,0,2013-10-22 13:00:00
2013,10,22,1640,1645,-5,2016,2015,1,"B6",415,"N639JB","JFK","SFO",345,2586,16,45,2013-10-22 16:00:00
2013,10,22,1749,1630,79,2058,2010,48,"VX",27,"N836VA","JFK","SFO",347,2586,16,30,2013-10-22 16:00:00
2013,10,23,1024,1030,-6,1345,1335,10,"AA",179,"N324AA","JFK","SFO",355,2586,10,30,2013-10-23 10:00:00
2013,10,23,1030,1030,0,1356,1355,1,"VX",23,"N622VA","JFK","SFO",358,2586,10,30,2013-10-23 10:00:00
2013,10,23,1607,1530,37,1918,1845,33,"AA",85,"N343AA","JFK","SFO",333,2586,15,30,2013-10-23 15:00:00
2013,10,24,659,700,-1,1028,1025,3,"DL",269,"N707TW","JFK","SFO",346,2586,7,0,2013-10-24 07:00:00
2013,10,24,1528,1530,-2,1856,1854,2,"UA",257,"N546UA","JFK","SFO",342,2586,15,30,2013-10-24 15:00:00
2013,10,24,1755,1645,70,2106,2015,51,"B6",415,"N705JB","JFK","SFO",336,2586,16,45,2013-10-24 16:00:00
2013,10,24,1901,1730,91,2207,2104,63,"DL",434,"N624AG","JFK","SFO",328,2586,17,30,2013-10-24 17:00:00
2013,10,24,1914,1630,164,2216,2010,126,"VX",27,"N848VA","JFK","SFO",328,2586,16,30,2013-10-24 16:00:00
2013,10,24,1957,1900,57,2326,2235,51,"DL",435,"N713TW","JFK","SFO",332,2586,19,0,2013-10-24 19:00:00
2013,10,24,2050,1850,120,5,2225,100,"VX",29,"N631VA","JFK","SFO",343,2586,18,50,2013-10-24 18:00:00
2013,10,25,719,700,19,1036,1020,16,"UA",821,"N554UA","JFK","SFO",332,2586,7,0,2013-10-25 07:00:00
2013,10,25,1219,1030,109,1512,1335,97,"AA",179,"N329AA","JFK","SFO",336,2586,10,30,2013-10-25 10:00:00
2013,10,25,1537,1530,7,1908,1845,23,"AA",85,"N355AA","JFK","SFO",339,2586,15,30,2013-10-25 15:00:00
2013,10,25,1539,1530,9,1908,1854,14,"UA",257,"N589UA","JFK","SFO",333,2586,15,30,2013-10-25 15:00:00
2013,10,25,1656,1645,11,2023,2015,8,"B6",415,"N589JB","JFK","SFO",345,2586,16,45,2013-10-25 16:00:00
2013,10,25,1705,1700,5,2029,2017,12,"UA",512,"N596UA","JFK","SFO",340,2586,17,0,2013-10-25 17:00:00
2013,10,25,1718,1630,48,2043,2010,33,"VX",27,"N845VA","JFK","SFO",335,2586,16,30,2013-10-25 16:00:00
2013,10,25,2052,1900,112,16,2235,101,"DL",435,"N704X","JFK","SFO",331,2586,19,0,2013-10-25 19:00:00
2013,10,26,1529,1530,-1,1911,1845,26,"AA",85,"N377AA","JFK","SFO",351,2586,15,30,2013-10-26 15:00:00
2013,10,26,1953,1850,63,2247,2225,22,"DL",435,"N624AG","JFK","SFO",331,2586,18,50,2013-10-26 18:00:00
2013,10,27,1036,1025,11,1349,1340,9,"UA",642,"N502UA","JFK","SFO",346,2586,10,25,2013-10-27 10:00:00
2013,10,27,1522,1200,202,1913,1515,238,"UA",766,"N546UA","JFK","SFO",376,2586,12,0,2013-10-27 12:00:00
2013,10,27,1619,1530,49,1923,1845,38,"AA",85,"N357AA","JFK","SFO",337,2586,15,30,2013-10-27 15:00:00
2013,10,27,1621,1530,51,2004,1854,70,"UA",257,"N595UA","JFK","SFO",359,2586,15,30,2013-10-27 15:00:00
2013,10,27,1857,1839,18,2222,2156,26,"UA",389,"N597UA","JFK","SFO",359,2586,18,39,2013-10-27 18:00:00
2013,10,27,1911,1700,131,2251,2017,154,"UA",512,"N512UA","JFK","SFO",356,2586,17,0,2013-10-27 17:00:00
2013,10,27,1931,1850,41,2259,2225,34,"VX",29,"N633VA","JFK","SFO",359,2586,18,50,2013-10-27 18:00:00
2013,10,27,1958,1845,73,2302,2210,52,"AA",177,"N319AA","JFK","SFO",341,2586,18,45,2013-10-27 18:00:00
2013,10,27,2028,1900,88,2325,2235,50,"DL",435,"N707TW","JFK","SFO",338,2586,19,0,2013-10-27 19:00:00
2013,10,27,2102,2019,43,27,2355,32,"B6",915,"N634JB","JFK","SFO",359,2586,20,19,2013-10-27 20:00:00
2013,10,28,658,700,-2,1047,1020,27,"UA",821,"N555UA","JFK","SFO",351,2586,7,0,2013-10-28 07:00:00
2013,10,28,730,730,0,1107,1100,7,"VX",11,"N853VA","JFK","SFO",382,2586,7,30,2013-10-28 07:00:00
2013,10,28,750,755,-5,1115,1110,5,"AA",59,"N349AA","JFK","SFO",360,2586,7,55,2013-10-28 07:00:00
2013,10,28,1030,1030,0,1356,1335,21,"AA",179,"N339AA","JFK","SFO",365,2586,10,30,2013-10-28 10:00:00
2013,10,28,1043,1035,8,1412,1400,12,"VX",23,"N635VA","JFK","SFO",369,2586,10,35,2013-10-28 10:00:00
2013,10,28,1218,1200,18,1541,1515,26,"UA",766,"N502UA","JFK","SFO",355,2586,12,0,2013-10-28 12:00:00
2013,10,28,1252,1300,-8,1624,1622,2,"DL",432,"N710TW","JFK","SFO",360,2586,13,0,2013-10-28 13:00:00
2013,10,28,1534,1530,4,1919,1845,34,"AA",85,"N355AA","JFK","SFO",354,2586,15,30,2013-10-28 15:00:00
2013,10,28,1535,1530,5,1917,1854,23,"UA",257,"N588UA","JFK","SFO",351,2586,15,30,2013-10-28 15:00:00
2013,10,28,1648,1630,18,2035,2010,25,"VX",27,"N629VA","JFK","SFO",366,2586,16,30,2013-10-28 16:00:00
2013,10,28,1854,1850,4,2231,2225,6,"VX",29,"N621VA","JFK","SFO",363,2586,18,50,2013-10-28 18:00:00
2013,10,28,2002,1845,77,2331,2210,81,"AA",177,"N628AA","JFK","SFO",361,2586,18,45,2013-10-28 18:00:00
2013,10,29,658,700,-2,1028,1025,3,"DL",430,"N707TW","JFK","SFO",351,2586,7,0,2013-10-29 07:00:00
2013,10,29,908,848,20,1242,1226,16,"B6",15,"N827JB","JFK","SFO",370,2586,8,48,2013-10-29 08:00:00
2013,10,29,1023,1025,-2,1349,1340,9,"UA",642,"N502UA","JFK","SFO",358,2586,10,25,2013-10-29 10:00:00
2013,10,29,1034,1030,4,1352,1335,17,"AA",179,"N339AA","JFK","SFO",355,2586,10,30,2013-10-29 10:00:00
2013,10,29,1524,1530,-6,1855,1845,10,"AA",85,"N343AA","JFK","SFO",351,2586,15,30,2013-10-29 15:00:00
2013,10,29,1555,1555,0,1944,1939,5,"DL",141,"N709TW","JFK","SFO",363,2586,15,55,2013-10-29 15:00:00
2013,10,29,1708,1700,8,2019,2017,2,"UA",512,"N546UA","JFK","SFO",355,2586,17,0,2013-10-29 17:00:00
2013,10,29,1745,1530,135,2113,1854,139,"UA",257,"N590UA","JFK","SFO",369,2586,15,30,2013-10-29 15:00:00
2013,10,29,1941,1830,71,2249,2157,52,"UA",389,"N510UA","JFK","SFO",341,2586,18,30,2013-10-29 18:00:00
2013,10,30,657,700,-3,1021,1020,1,"UA",821,"N555UA","JFK","SFO",346,2586,7,0,2013-10-30 07:00:00
2013,10,30,851,900,-9,1231,1228,3,"DL",269,"N722TW","JFK","SFO",366,2586,9,0,2013-10-30 09:00:00
2013,10,30,1025,1025,0,1419,1340,39,"UA",642,"N502UA","JFK","SFO",357,2586,10,25,2013-10-30 10:00:00
2013,10,30,1025,1030,-5,1353,1335,18,"AA",179,"N324AA","JFK","SFO",366,2586,10,30,2013-10-30 10:00:00
2013,10,30,1055,1035,20,1422,1400,22,"VX",23,"N622VA","JFK","SFO",364,2586,10,35,2013-10-30 10:00:00
2013,10,30,1307,1300,7,1625,1622,3,"DL",432,"N711ZX","JFK","SFO",357,2586,13,0,2013-10-30 13:00:00
2013,10,30,1603,1530,33,1926,1845,41,"AA",85,"N355AA","JFK","SFO",356,2586,15,30,2013-10-30 15:00:00
2013,10,30,1659,1700,-1,2019,2017,2,"UA",698,"N590UA","JFK","SFO",359,2586,17,0,2013-10-30 17:00:00
2013,10,30,1841,1830,11,2159,2157,2,"UA",389,"N510UA","JFK","SFO",335,2586,18,30,2013-10-30 18:00:00
2013,10,30,1850,1845,5,2227,2210,17,"AA",177,"N5DDAA","JFK","SFO",362,2586,18,45,2013-10-30 18:00:00
2013,10,30,1915,1900,15,2244,2235,9,"DL",435,"N721TW","JFK","SFO",345,2586,19,0,2013-10-30 19:00:00
2013,10,31,556,600,-4,926,923,3,"UA",303,"N554UA","JFK","SFO",350,2586,6,0,2013-10-31 06:00:00
2013,10,31,659,700,-1,1028,1020,8,"UA",821,"N560UA","JFK","SFO",335,2586,7,0,2013-10-31 07:00:00
2013,10,31,1024,1030,-6,1342,1335,7,"AA",179,"N319AA","JFK","SFO",361,2586,10,30,2013-10-31 10:00:00
2013,10,31,1523,1530,-7,1913,1845,28,"AA",85,"N352AA","JFK","SFO",367,2586,15,30,2013-10-31 15:00:00
2013,10,31,1826,1830,-4,2223,2157,26,"UA",389,"N598UA","JFK","SFO",331,2586,18,30,2013-10-31 18:00:00
2013,10,31,1859,1900,-1,2240,2235,5,"DL",435,"N703TW","JFK","SFO",338,2586,19,0,2013-10-31 19:00:00
2013,10,31,1900,1845,15,2220,2210,10,"AA",177,"N335AA","JFK","SFO",337,2586,18,45,2013-10-31 18:00:00
2013,11,1,1026,1030,-4,1341,1335,6,"AA",179,"N323AA","JFK","SFO",344,2586,10,30,2013-11-01 10:00:00
2013,11,1,1914,1850,24,2240,2225,15,"VX",29,"N637VA","JFK","SFO",358,2586,18,50,2013-11-01 18:00:00
2013,11,1,2116,1830,166,24,2157,147,"UA",389,"N565UA","JFK","SFO",335,2586,18,30,2013-11-01 18:00:00
2013,11,2,823,825,-2,1152,1148,4,"UA",397,"N512UA","JFK","SFO",353,2586,8,25,2013-11-02 08:00:00
2013,11,2,852,730,82,1209,1100,69,"VX",11,"N844VA","JFK","SFO",348,2586,7,30,2013-11-02 07:00:00
2013,11,2,855,900,-5,1237,1227,10,"DL",269,"N702TW","JFK","SFO",358,2586,9,0,2013-11-02 09:00:00
2013,11,2,1023,1030,-7,1336,1335,1,"AA",179,"N329AA","JFK","SFO",350,2586,10,30,2013-11-02 10:00:00
2013,11,2,1025,1029,-4,1349,1344,5,"UA",642,"N589UA","JFK","SFO",348,2586,10,29,2013-11-02 10:00:00
2013,11,2,1529,1530,-1,1857,1845,12,"AA",85,"N368AA","JFK","SFO",352,2586,15,30,2013-11-02 15:00:00
2013,11,2,1657,1630,27,2020,2006,14,"DL",141,"N709TW","JFK","SFO",356,2586,16,30,2013-11-02 16:00:00
2013,11,2,1703,1704,-1,2036,2021,15,"UA",512,"N590UA","JFK","SFO",369,2586,17,4,2013-11-02 17:00:00
2013,11,3,743,745,-2,1102,1100,2,"AA",59,"N347AA","JFK","SFO",353,2586,7,45,2013-11-03 07:00:00
2013,11,3,1027,1030,-3,1341,1335,6,"AA",179,"N327AA","JFK","SFO",355,2586,10,30,2013-11-03 10:00:00
2013,11,3,1051,1045,6,1414,1410,4,"VX",23,"N635VA","JFK","SFO",367,2586,10,45,2013-11-03 10:00:00
2013,11,3,1523,1530,-7,1859,1845,14,"AA",85,"N375AA","JFK","SFO",358,2586,15,30,2013-11-03 15:00:00
2013,11,3,1629,1630,-1,2015,2010,5,"VX",27,"N629VA","JFK","SFO",367,2586,16,30,2013-11-03 16:00:00
2013,11,3,1654,1700,-6,2022,2017,5,"UA",769,"N590UA","JFK","SFO",360,2586,17,0,2013-11-03 17:00:00
2013,11,3,1853,1845,8,2233,2210,23,"AA",177,"N324AA","JFK","SFO",367,2586,18,45,2013-11-03 18:00:00
2013,11,3,1901,1839,22,2314,2156,78,"UA",389,"N589UA","JFK","SFO",371,2586,18,39,2013-11-03 18:00:00
2013,11,3,1901,1850,11,2242,2225,17,"VX",29,"N637VA","JFK","SFO",366,2586,18,50,2013-11-03 18:00:00
2013,11,3,1929,1930,-1,2325,2324,1,"DL",435,"N624AG","JFK","SFO",364,2586,19,30,2013-11-03 19:00:00
2013,11,3,2012,2019,-7,2357,2355,2,"B6",915,"N809JB","JFK","SFO",363,2586,20,19,2013-11-03 20:00:00
2013,11,4,557,600,-3,927,923,4,"UA",303,"N595UA","JFK","SFO",361,2586,6,0,2013-11-04 06:00:00
2013,11,4,657,700,-3,1056,1037,19,"DL",430,"N717TW","JFK","SFO",375,2586,7,0,2013-11-04 07:00:00
2013,11,4,700,700,0,1041,1020,21,"UA",347,"N560UA","JFK","SFO",356,2586,7,0,2013-11-04 07:00:00
2013,11,4,726,730,-4,1102,1100,2,"VX",11,"N847VA","JFK","SFO",370,2586,7,30,2013-11-04 07:00:00
2013,11,4,748,745,3,1103,1100,3,"AA",59,"N349AA","JFK","SFO",349,2586,7,45,2013-11-04 07:00:00
2013,11,4,823,825,-2,1155,1148,7,"UA",397,"N502UA","JFK","SFO",361,2586,8,25,2013-11-04 08:00:00
2013,11,4,1025,1025,0,1354,1340,14,"UA",642,"N597UA","JFK","SFO",363,2586,10,25,2013-11-04 10:00:00
2013,11,4,1026,1030,-4,1348,1335,13,"AA",179,"N5FMAA","JFK","SFO",358,2586,10,30,2013-11-04 10:00:00
2013,11,4,1040,1030,10,1408,1355,13,"VX",23,"N621VA","JFK","SFO",368,2586,10,30,2013-11-04 10:00:00
2013,11,4,1158,1200,-2,1522,1515,7,"UA",766,"N518UA","JFK","SFO",353,2586,12,0,2013-11-04 12:00:00
2013,11,4,1526,1530,-4,1853,1845,8,"AA",85,"N363AA","JFK","SFO",348,2586,15,30,2013-11-04 15:00:00
